Gender,Grade,LOS,Location,Business_Unit,status,Age Group,Length of Service (Years),Last Promotion Date,Last_Date
1,Associate 2,0.5477,Lagos,0.4918,0,21-25,1.05,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,1.05,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,21-25,1.05,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,21-25,0.96,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.4918,0,26-30,0.96,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.2308,0,26-30,0.93,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,0.93,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,0.93,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,31-35,0.93,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,0.93,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,,,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,0.93,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.381,0,36-40,0.88,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4074,0,26-30,0.84,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.4918,0,26-30,0.84,123.7863014,123.7863014
1,Associate 2,0.5477,Abuja,0.4074,0,26-30,0.84,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.4146,0,31-35,0.84,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.3636,0,,,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.3636,0,31-35,0.77,123.7863014,123.7863014
0,Associate 2,0.5477,Abuja,0.4074,0,26-30,0.77,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,31-35,0.63,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4894,0,26-30,0.63,123.7863014,123.7863014
0,Associate 2,0.5477,Lagos,0.4918,0,26-30,0.63,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4894,0,31-35,0.63,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4894,0,26-30,0.63,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4894,0,21-25,0.47,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Associate 2,0.5477,Lagos,0.7614,0,26-30,0.5,0.657534247,123.7852512
0,Associate 2,0.5477,Lagos,0.7614,0,26-30,0.63,0.610958904,123.7853787
1,Associate 2,0.3462,Lagos,0.5357,0,26-30,0.63,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.5357,0,26-30,0.63,0.865753425,123.7846812
1,Associate 2,0.3462,Lagos,0.5357,0,21-25,0.63,0.865753425,123.7846812
0,Associate 2,0.3462,Lagos,0.5357,0,26-30,0.63,0.865753425,123.7846812
1,Associate 2,0.4902,Lagos,0.4737,0,,,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.5769,0,26-30,0.59,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.4146,0,26-30,0.59,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.5357,0,21-25,0.5,0.452054795,123.7858138
1,Associate 2,0.4902,Lagos,0.4737,0,26-30,0.47,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.5357,0,21-25,0.47,0.452054795,123.7858138
0,Associate 2,0.3462,Lagos,0.5357,0,21-25,0.33,123.7863014,123.7863014
1,Associate 2,0.4902,Lagos,0.4737,0,31-35,0.29,123.7863014,123.7863014
0,Associate 2,0.4902,Lagos,0.3704,0,26-30,0.22,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.4146,0,31-35,0.22,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.4146,0,,,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.1765,0,26-30,0.26,123.7863014,123.7863014
0,Associate 2,0.3462,Lagos,0.5357,0,21-25,0.06,123.7863014,123.7863014
1,Associate 2,0.3462,Lagos,0.3333,0,26-30,0.02,123.7863014,123.7863014
0,Associate 2,0.487,Lagos,0.5632,0,26-30,0.02,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.5376,0,26-30,3.76,1.202739726,123.7837585
1,Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.3333,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.4146,0,,,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
1,Associate,0.4902,Abuja,0.7241,1,,,123.7863014,123.7863014
1,Associate,0.5477,Port Harcourt,0.4918,0,31-35,0.96,123.7863014,123.7863014
0,Associate,0.5477,Abuja,0.4074,0,26-30,1.05,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.4918,0,21-25,0.33,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.1923,0,31-35,0.73,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.4545,1,,,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.3636,0,36-40,0.77,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.375,0,26-30,0.29,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.4146,0,26-30,0.18,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Associate,0.487,Lagos,1,1,21-25,2.57,1.202739726,123.7837585
0,Associate,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.4918,0,26-30,0.33,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.3636,0,21-25,0.77,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Associate,0.4902,Abuja,0.1923,0,21-25,0.73,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,0,26-30,1.05,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,0,21-25,1.05,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.3704,0,26-30,1.05,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,0,21-25,1.05,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.4737,0,21-25,1.05,123.7863014,123.7863014
0,Associate,0.487,Lagos,0.4912,0,26-30,0.22,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.2381,0,26-30,0.8,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.4545,0,31-35,0.33,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.4545,0,,,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.3704,0,21-25,0.5,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.3704,0,26-30,0.5,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.2308,1,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.1765,0,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.0323,0,26-30,1.68,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.0323,0,26-30,1.63,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.3636,0,21-25,1.55,123.7863014,123.7863014
0,Associate,0.3462,Abuja,0.381,1,,,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.375,0,,,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4894,0,31-35,0.68,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.381,1,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.2381,0,26-30,1.25,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.1579,0,26-30,1.25,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.375,1,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.2381,0,21-25,1.22,123.7863014,123.7863014
1,Associate,0.5477,Abuja,0.4918,0,21-25,0.33,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.1579,0,21-25,0.06,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.4918,0,21-25,1.17,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.2381,0,26-30,0.13,123.7863014,123.7863014
1,Associate,0.487,Lagos,0.2632,0,26-30,1.09,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.4918,0,26-30,1.05,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.4918,0,21-25,0.33,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.4,1,,,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
0,Associate,0.5477,Lagos,0.4074,0,26-30,0.84,123.7863014,123.7863014
1,Associate,0.5477,Lagos,0.65,0,,,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.2308,1,,,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.7241,0,31-35,0.68,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4615,0,26-30,0.68,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4615,0,21-25,0.68,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4,0,26-30,0.68,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.1579,0,26-30,0.68,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.2308,0,26-30,0.68,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.4615,0,26-30,0.68,123.7863014,123.7863014
1,Associate,0.5477,Abuja,0.5992,0,21-25,0.68,123.7863014,123.7863014
0,Associate,0.3462,Lagos,0.375,0,36-40,0.63,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.4146,0,26-30,0.63,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.0323,0,31-35,0.63,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,0,26-30,0.59,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,0,26-30,0.59,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.4615,0,21-25,0.59,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.5769,0,26-30,0.59,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,0,21-25,0.59,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.5769,0,21-25,0.59,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.5769,0,,,123.7863014,123.7863014
1,Associate,0.3462,Lagos,0.4146,0,21-25,0.59,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4737,0,31-35,0.56,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.3704,0,21-25,0.5,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.3704,0,26-30,0.5,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.3704,0,26-30,0.5,123.7863014,123.7863014
0,Associate,0.4902,Lagos,0.3704,0,21-25,0.5,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.3704,0,21-25,0.5,123.7863014,123.7863014
1,Associate,0.4902,Lagos,0.4615,0,26-30,0.47,123.7863014,123.7863014
